"ID";"StatusVanBewoning";"RegioS";"Perioden";"TotaleWoningvoorraad_1";"Koopwoningen_2";"TotaalHuurwoningen_3";"EigendomWoningcorporatie_4";"EigendomOverigeVerhuurders_5";"EigendomOnbekend_6"
"1855";"T001235";"GM0512";"2017JJ00";"   16300";"    7703";"    8481";"    6923";"    1558";"     116"
"1856";"T001235";"GM0512";"2018JJ00";"   16392";"    7882";"    8397";"    6856";"    1541";"     113"
"1857";"T001235";"GM0512";"2019JJ00";"   16599";"    8111";"    8445";"    6816";"    1629";"      43"
"1858";"T001235";"GM0512";"2020JJ00";"   17210";"    8367";"    8821";"    6663";"    2158";"      22"
"1859";"T001235";"GM0512";"2021JJ00";"   17288";"    8483";"    8793";"    6607";"    2186";"      12"
"1864";"T001235";"GM0513";"2016JJ00";"   31868";"   17505";"   14095";"    9991";"    4104";"     268"
"1865";"T001235";"GM0513";"2017JJ00";"   32131";"   17551";"   14287";"   10062";"    4225";"     293"
"1866";"T001235";"GM0513";"2018JJ00";"   32758";"   17757";"   14700";"   10121";"    4579";"     301"
"1867";"T001235";"GM0513";"2019JJ00";"   33174";"   18391";"   14715";"   10106";"    4609";"      68"
"1868";"T001235";"GM0513";"2020JJ00";"   33439";"   18511";"   14861";"   10068";"    4793";"      67"
"1869";"T001235";"GM0513";"2021JJ00";"   33725";"   18700";"   14997";"    9978";"    5019";"      28"
"1874";"T001235";"GM0693";"2016JJ00";"";"";"";"";"";""
"1875";"T001235";"GM0693";"2017JJ00";"";"";"";"";"";""
"1876";"T001235";"GM0693";"2018JJ00";"";"";"";"";"";""
"1877";"T001235";"GM0693";"2019JJ00";"";"";"";"";"";""
"1878";"T001235";"GM0693";"2020JJ00";"";"";"";"";"";""
"1879";"T001235";"GM0693";"2021JJ00";"";"";"";"";"";""
"1884";"T001235";"GM0365";"2016JJ00";"";"";"";"";"";""
"1885";"T001235";"GM0365";"2017JJ00";"";"";"";"";"";""
"1886";"T001235";"GM0365";"2018JJ00";"";"";"";"";"";""
"1887";"T001235";"GM0365";"2019JJ00";"";"";"";"";"";""
"1888";"T001235";"GM0365";"2020JJ00";"";"";"";"";"";""
"1889";"T001235";"GM0365";"2021JJ00";"";"";"";"";"";""
"1894";"T001235";"GM0786";"2016JJ00";"    5304";"    3543";"    1729";"    1172";"     557";"      32"
"1895";"T001235";"GM0786";"2017JJ00";"    5305";"    3560";"    1718";"    1167";"     551";"      27"
"1896";"T001235";"GM0786";"2018JJ00";"    5419";"    3649";"    1665";"    1160";"     505";"     105"
"1897";"T001235";"GM0786";"2019JJ00";"    5446";"    3707";"    1626";"    1162";"     464";"     113"
"1898";"T001235";"GM0786";"2020JJ00";"    5465";"    3714";"    1666";"    1156";"     510";"      85"
"1899";"T001235";"GM0786";"2021JJ00";"    5492";"    3748";"    1661";"    1160";"     501";"      83"
"1904";"T001235";"GM0518";"2016JJ00";"  253210";"  106908";"  140044";"   79804";"   60240";"    6258"
"1905";"T001235";"GM0518";"2017JJ00";"  255103";"  108103";"  142423";"   79593";"   62830";"    4577"
"1906";"T001235";"GM0518";"2018JJ00";"  256694";"  107931";"  143870";"   79198";"   64672";"    4893"
"1907";"T001235";"GM0518";"2019JJ00";"  259264";"  110274";"  146959";"   81036";"   65923";"    2031"
"1908";"T001235";"GM0518";"2020JJ00";"  262492";"  110235";"  149733";"   81872";"   67861";"    2524"
"1909";"T001235";"GM0518";"2021JJ00";"  265959";"  110498";"  154176";"   82094";"   72082";"    1285"
"1914";"T001235";"GM0241";"2016JJ00";"";"";"";"";"";""
"1915";"T001235";"GM0241";"2017JJ00";"";"";"";"";"";""
"1916";"T001235";"GM0241";"2018JJ00";"";"";"";"";"";""
"1917";"T001235";"GM0241";"2019JJ00";"";"";"";"";"";""
"1918";"T001235";"GM0241";"2020JJ00";"";"";"";"";"";""
"1919";"T001235";"GM0241";"2021JJ00";"";"";"";"";"";""
"1924";"T001235";"GM0014";"2016JJ00";"   99250";"   37418";"   60970";"   38943";"   22027";"     862"
"1925";"T001235";"GM0014";"2017JJ00";"  101169";"   38009";"   62418";"   38807";"   23611";"     742"
"1926";"T001235";"GM0014";"2018JJ00";"  100946";"   38402";"   61486";"   37152";"   24334";"    1058"
"1927";"T001235";"GM0014";"2019JJ00";"  114733";"   47806";"   66538";"   39166";"   27372";"     389"
"1928";"T001235";"GM0014";"2020JJ00";"  116445";"   47919";"   67651";"   38821";"   28830";"     875"
"1929";"T001235";"GM0014";"2021JJ00";"  118922";"   47986";"   70703";"   38873";"   31830";"     233"
"1934";"T001235";"GM0015";"2016JJ00";"    4946";"    3577";"    1270";"     967";"     303";"      99"
"1935";"T001235";"GM0015";"2017JJ00";"    4982";"    3573";"    1303";"     962";"     341";"     106"
"1936";"T001235";"GM0015";"2018JJ00";"    5007";"    3697";"    1210";"     957";"     253";"     100"
"1937";"T001235";"GM0015";"2019JJ00";"";"";"";"";"";""
"1938";"T001235";"GM0015";"2020JJ00";"";"";"";"";"";""
"1939";"T001235";"GM0015";"2021JJ00";"";"";"";"";"";""
"1944";"T001235";"GM1729";"2016JJ00";"    6789";"    4320";"    2247";"    1258";"     989";"     222"
"1945";"T001235";"GM1729";"2017JJ00";"    6791";"    4345";"    2241";"    1256";"     985";"     205"
"1946";"T001235";"GM1729";"2018JJ00";"    6784";"    4451";"    2126";"    1255";"     871";"     207"
"1947";"T001235";"GM1729";"2019JJ00";"    6821";"    4550";"    2245";"    1267";"     978";"      26"
"1948";"T001235";"GM1729";"2020JJ00";"    6867";"    4570";"    2275";"    1289";"     986";"      22"
"1949";"T001235";"GM1729";"2021JJ00";"    6880";"    4578";"    2289";"    1285";"    1004";"      13"
"1954";"T001235";"GM0158";"2016JJ00";"   10162";"    6805";"    3116";"    2230";"     886";"     241"
"1955";"T001235";"GM0158";"2017JJ00";"   10195";"    6816";"    3140";"    2223";"     917";"     239"
"1956";"T001235";"GM0158";"2018JJ00";"   10315";"    7042";"    3016";"    2210";"     806";"     257"
"1957";"T001235";"GM0158";"2019JJ00";"   10410";"    7132";"    3264";"    2312";"     952";"      14"
"1958";"T001235";"GM0158";"2020JJ00";"   10497";"    7205";"    3280";"    2327";"     953";"      12"
"1959";"T001235";"GM0158";"2021JJ00";"   10571";"    7267";"    3301";"    2314";"     987";"       3"
"1964";"T001235";"GM0788";"2016JJ00";"    5429";"    4019";"    1239";"     763";"     476";"     171"
"1965";"T001235";"GM0788";"2017JJ00";"    5525";"    4095";"    1290";"     773";"     517";"     140"
"1966";"T001235";"GM0788";"2018JJ00";"    5805";"    4218";"    1379";"     902";"     477";"     208"
"1967";"T001235";"GM0788";"2019JJ00";"    5904";"    4273";"    1627";"     984";"     643";"       4"
"1968";"T001235";"GM0788";"2020JJ00";"    5957";"    4308";"    1603";"     943";"     660";"      46"
"1969";"T001235";"GM0788";"2021JJ00";"";"";"";"";"";""
"1974";"T001235";"GM0392";"2016JJ00";"   73674";"   38758";"   34464";"   22951";"   11513";"     452"
"1975";"T001235";"GM0392";"2017JJ00";"   74037";"   38933";"   34613";"   22881";"   11732";"     491"
"1976";"T001235";"GM0392";"2018JJ00";"   74796";"   39709";"   34644";"   22726";"   11918";"     443"
"1977";"T001235";"GM0392";"2019JJ00";"   75633";"   40433";"   35057";"   23019";"   12038";"     143"
"1978";"T001235";"GM0392";"2020JJ00";"   76436";"   40497";"   35798";"   22959";"   12839";"     141"
"1979";"T001235";"GM0392";"2021JJ00";"   77201";"   40606";"   36537";"   23106";"   13431";"      58"
"1984";"T001235";"GM0393";"2016JJ00";"    2281";"    1553";"     719";"     499";"     220";"       9"
"1985";"T001235";"GM0393";"2017JJ00";"    2312";"    1590";"     714";"     499";"     215";"       8"
"1986";"T001235";"GM0393";"2018JJ00";"    2357";"    1635";"     713";"     499";"     214";"       9"
"1987";"T001235";"GM0393";"2019JJ00";"";"";"";"";"";""
"1988";"T001235";"GM0393";"2020JJ00";"";"";"";"";"";""
"1989";"T001235";"GM0393";"2021JJ00";"";"";"";"";"";""
"1994";"T001235";"GM0394";"2016JJ00";"   59699";"   39027";"   20274";"   13680";"    6594";"     398"
"1995";"T001235";"GM0394";"2017JJ00";"   60085";"   39332";"   20448";"   13627";"    6821";"     305"
"1996";"T001235";"GM0394";"2018JJ00";"   60622";"   40345";"   19961";"   13800";"    6161";"     316"
"1997";"T001235";"GM0394";"2019JJ00";"   63511";"   42814";"   20639";"   14434";"    6205";"      58"
"1998";"T001235";"GM0394";"2020JJ00";"   64195";"   43148";"   20983";"   14539";"    6444";"      64"
"1999";"T001235";"GM0394";"2021JJ00";"   65214";"   43705";"   21486";"   14724";"    6762";"      23"
"2004";"T001235";"GM1655";"2016JJ00";"   13027";"    8213";"    4776";"    4033";"     743";"      38"
"2005";"T001235";"GM1655";"2017JJ00";"   13060";"    8205";"    4824";"    3962";"     862";"      31"
"2006";"T001235";"GM1655";"2018JJ00";"   13093";"    8163";"    4892";"    3963";"     929";"      38"
"2007";"T001235";"GM1655";"2019JJ00";"   13310";"    8609";"    4689";"    4029";"     660";"      12"
"2008";"T001235";"GM1655";"2020JJ00";"   13399";"    8678";"    4710";"    4019";"     691";"      11"
"2009";"T001235";"GM1655";"2021JJ00";"   13488";"    8788";"    4692";"    3993";"     699";"       8"
"2014";"T001235";"GM0160";"2016JJ00";"   23864";"   16187";"    7410";"    5010";"    2400";"     267"
"2015";"T001235";"GM0160";"2017JJ00";"   24113";"   16287";"    7549";"    5016";"    2533";"     277"
"2016";"T001235";"GM0160";"2018JJ00";"   24316";"   16896";"    7149";"    5091";"    2058";"     271"
"2017";"T001235";"GM0160";"2019JJ00";"   24513";"   17190";"    6979";"    5162";"    1817";"     344"
"2018";"T001235";"GM0160";"2020JJ00";"   24810";"   17389";"    7221";"    5275";"    1946";"     200"
"2019";"T001235";"GM0160";"2021JJ00";"   25177";"   17622";"    7520";"    5332";"    2188";"      35"
"2024";"T001235";"GM0243";"2016JJ00";"   18873";"   10999";"    7648";"    5735";"    1913";"     226"
"2025";"T001235";"GM0243";"2017JJ00";"   19185";"   11123";"    7751";"    5740";"    2011";"     311"
"2026";"T001235";"GM0243";"2018JJ00";"   19289";"   11161";"    7800";"    5739";"    2061";"     328"
"2027";"T001235";"GM0243";"2019JJ00";"   19450";"   11516";"    7779";"    5803";"    1976";"     155"
"2028";"T001235";"GM0243";"2020JJ00";"   19942";"   11788";"    8019";"    5877";"    2142";"     135"
"2029";"T001235";"GM0243";"2021JJ00";"   20677";"   12238";"    8424";"    5926";"    2498";"      15"
"2034";"T001235";"GM0523";"2016JJ00";"    7131";"    4482";"    2567";"    2084";"     483";"      82"
"2035";"T001235";"GM0523";"2017JJ00";"    7212";"    4537";"    2593";"    2085";"     508";"      82"
"2036";"T001235";"GM0523";"2018JJ00";"    7248";"    4618";"    2534";"    2065";"     469";"      96"
"2037";"T001235";"GM0523";"2019JJ00";"    7313";"    4749";"    2525";"    2081";"     444";"      39"
"2038";"T001235";"GM0523";"2020JJ00";"    7451";"    4860";"    2565";"    2101";"     464";"      26"
"2039";"T001235";"GM0523";"2021JJ00";"    7514";"    4923";"    2586";"    2101";"     485";"       5"
"2044";"T001235";"GM0017";"2016JJ00";"    8612";"    5952";"    2648";"    1238";"    1410";"      12"
"2045";"T001235";"GM0017";"2017JJ00";"    8738";"    6042";"    2681";"    1182";"    1499";"      15"
"2046";"T001235";"GM0017";"2018JJ00";"    8925";"    6382";"    2523";"    1201";"    1322";"      20"
"2047";"T001235";"GM0017";"2019JJ00";"";"";"";"";"";""
"2048";"T001235";"GM0017";"2020JJ00";"";"";"";"";"";""
"2049";"T001235";"GM0017";"2021JJ00";"";"";"";"";"";""
"2054";"T001235";"GM0395";"2016JJ00";"";"";"";"";"";""
"2055";"T001235";"GM0395";"2017JJ00";"";"";"";"";"";""
"2056";"T001235";"GM0395";"2018JJ00";"";"";"";"";"";""
"2057";"T001235";"GM0395";"2019JJ00";"";"";"";"";"";""
"2058";"T001235";"GM0395";"2020JJ00";"";"";"";"";"";""
"2059";"T001235";"GM0395";"2021JJ00";"";"";"";"";"";""
"2064";"T001235";"GM0072";"2016JJ00";"    7533";"    4133";"    3368";"    2515";"     853";"      32"
"2065";"T001235";"GM0072";"2017JJ00";"    7561";"    4131";"    3395";"    2510";"     885";"      35"
"2066";"T001235";"GM0072";"2018JJ00";"    7621";"    4229";"    3362";"    2505";"     857";"      30"
"2067";"T001235";"GM0072";"2019JJ00";"    7627";"    4302";"    3321";"    2463";"     858";"       4"
"2068";"T001235";"GM0072";"2020JJ00";"    7798";"    4316";"    3478";"    2570";"     908";"       4"
"2069";"T001235";"GM0072";"2021JJ00";"    7909";"    4351";"    3551";"    2620";"     931";"       7"
"2074";"T001235";"GM0244";"2016JJ00";"    5240";"    3271";"    1849";"    1373";"     476";"     120"
"2075";"T001235";"GM0244";"2017JJ00";"    5270";"    3320";"    1866";"    1384";"     482";"      84"
"2076";"T001235";"GM0244";"2018JJ00";"    5284";"    3404";"    1793";"    1380";"     413";"      87"
"2077";"T001235";"GM0244";"2019JJ00";"    5277";"    3485";"    1767";"    1399";"     368";"      25"
"2078";"T001235";"GM0244";"2020JJ00";"    5298";"    3511";"    1764";"    1388";"     376";"      23"
"2079";"T001235";"GM0244";"2021JJ00";"    5262";"    3526";"    1730";"    1383";"     347";"       6"
"2084";"T001235";"GM0396";"2016JJ00";"   17457";"    9964";"    7433";"    5655";"    1778";"      60"
"2085";"T001235";"GM0396";"2017JJ00";"   17513";"    9992";"    7461";"    5657";"    1804";"      60"
"2086";"T001235";"GM0396";"2018JJ00";"   17439";"   10263";"    7116";"    5543";"    1573";"      60"
"2087";"T001235";"GM0396";"2019JJ00";"   17501";"   10437";"    7046";"    5780";"    1266";"      18"
"2088";"T001235";"GM0396";"2020JJ00";"   17578";"   10495";"    7061";"    5676";"    1385";"      22"
"2089";"T001235";"GM0396";"2021JJ00";"   17607";"   10517";"    7078";"    5661";"    1417";"      12"
"2094";"T001235";"GM0397";"2016JJ00";"   12520";"    7916";"    4352";"    2575";"    1777";"     252"
"2095";"T001235";"GM0397";"2017JJ00";"   12511";"    7925";"    4342";"    2551";"    1791";"     244"
"2096";"T001235";"GM0397";"2018JJ00";"   12561";"    8102";"    4190";"    2551";"    1639";"     269"
"2097";"T001235";"GM0397";"2019JJ00";"   12587";"    8176";"    4325";"    2725";"    1600";"      86"
"2098";"T001235";"GM0397";"2020JJ00";"   12628";"    8209";"    4332";"    2679";"    1653";"      87"
"2099";"T001235";"GM0397";"2021JJ00";"   12817";"    8306";"    4464";"    2731";"    1733";"      47"
"2104";"T001235";"GM0246";"2016JJ00";"    7803";"    5326";"    2289";"    1792";"     497";"     188"
"2105";"T001235";"GM0246";"2017JJ00";"    7810";"    5334";"    2301";"    1788";"     513";"     175"
"2106";"T001235";"GM0246";"2018JJ00";"    7815";"    5356";"    2289";"    1792";"     497";"     170"
"2107";"T001235";"GM0246";"2019JJ00";"    7888";"    5430";"    2371";"    1917";"     454";"      87"
"2108";"T001235";"GM0246";"2020JJ00";"    7924";"    5463";"    2432";"    1882";"     550";"      29"
"2109";"T001235";"GM0246";"2021JJ00";"    8017";"    5540";"    2476";"    1880";"     596";"       1"
"2114";"T001235";"GM0074";"2016JJ00";"   23230";"   13579";"    9383";"    6804";"    2579";"     268"
"2115";"T001235";"GM0074";"2017JJ00";"   23250";"   13648";"    9343";"    6745";"    2598";"     259"
"2116";"T001235";"GM0074";"2018JJ00";"   23367";"   13721";"    9368";"    6641";"    2727";"     278"
"2117";"T001235";"GM0074";"2019JJ00";"   23532";"   13996";"    9374";"    6749";"    2625";"     162"
"2118";"T001235";"GM0074";"2020JJ00";"   23528";"   14106";"    9291";"    6785";"    2506";"     131"
"2119";"T001235";"GM0074";"2021JJ00";"   23767";"   14201";"    9557";"    6778";"    2779";"       9"
"2124";"T001235";"GM0398";"2016JJ00";"   22311";"   15358";"    6864";"    4867";"    1997";"      89"
"2125";"T001235";"GM0398";"2017JJ00";"   22743";"   15544";"    7110";"    4930";"    2180";"      89"
"2126";"T001235";"GM0398";"2018JJ00";"   23216";"   15977";"    7068";"    4951";"    2117";"     171"
"2127";"T001235";"GM0398";"2019JJ00";"   23411";"   16326";"    7073";"    5153";"    1920";"      12"
"2128";"T001235";"GM0398";"2020JJ00";"   23913";"   16618";"    7282";"    5160";"    2122";"      13"
"2129";"T001235";"GM0398";"2021JJ00";"   24439";"   16930";"    7496";"    5085";"    2411";"      13"
"2134";"T001235";"GM0917";"2016JJ00";"   45227";"   21015";"   24048";"   16877";"    7171";"     164"
"2135";"T001235";"GM0917";"2017JJ00";"   45619";"   20975";"   24069";"   16738";"    7331";"     575"
"2136";"T001235";"GM0917";"2018JJ00";"   45758";"   21176";"   24000";"   16703";"    7297";"     582"
"2137";"T001235";"GM0917";"2019JJ00";"   45834";"   21527";"   24185";"   16752";"    7433";"     122"
"2138";"T001235";"GM0917";"2020JJ00";"   45976";"   21542";"   24323";"   16797";"    7526";"     111"
"2139";"T001235";"GM0917";"2021JJ00";"   45982";"   21509";"   24361";"   16725";"    7636";"     112"
"2144";"T001235";"GM1658";"2016JJ00";"    6628";"    4953";"    1573";"     946";"     627";"     102"
"2145";"T001235";"GM1658";"2017JJ00";"    6655";"    4937";"    1617";"     942";"     675";"     101"
"2146";"T001235";"GM1658";"2018JJ00";"    6772";"    5179";"    1506";"     983";"     523";"      87"
"2147";"T001235";"GM1658";"2019JJ00";"    6817";"    5257";"    1506";"    1009";"     497";"      54"
"2148";"T001235";"GM1658";"2020JJ00";"    6861";"    5286";"    1520";"    1004";"     516";"      55"
"2149";"T001235";"GM1658";"2021JJ00";"    6925";"    5332";"    1591";"    1006";"     585";"       2"
"2154";"T001235";"GM0399";"2016JJ00";"   10233";"    7231";"    2881";"    1832";"    1049";"     121"
"2155";"T001235";"GM0399";"2017JJ00";"   10366";"    7290";"    2932";"    1869";"    1063";"     144"
"2156";"T001235";"GM0399";"2018JJ00";"   10528";"    7516";"    2842";"    1864";"     978";"     170"
"2157";"T001235";"GM0399";"2019JJ00";"   10574";"    7718";"    2842";"    1869";"     973";"      14"
"2158";"T001235";"GM0399";"2020JJ00";"   10775";"    7821";"    2939";"    1906";"    1033";"      15"
"2159";"T001235";"GM0399";"2021JJ00";"   10939";"    7971";"    2964";"    1846";"    1118";"       4"
"2164";"T001235";"GM0400";"2016JJ00";"   27939";"   14644";"   13024";"   10757";"    2267";"     271"
"2165";"T001235";"GM0400";"2017JJ00";"   27986";"   14651";"   13009";"   10666";"    2343";"     326"
"2166";"T001235";"GM0400";"2018JJ00";"   27988";"   14853";"   12821";"    8549";"    4272";"     314"
"2167";"T001235";"GM0400";"2019JJ00";"   28056";"   15138";"   12904";"   10533";"    2371";"      14"
"2168";"T001235";"GM0400";"2020JJ00";"   28213";"   15285";"   12898";"   10515";"    2383";"      30"
"2169";"T001235";"GM0400";"2021JJ00";"   28390";"   15397";"   12964";"   10458";"    2506";"      29"
"2174";"T001235";"GM0163";"2016JJ00";"   14526";"   10223";"    4269";"    3080";"    1189";"      34"
"2175";"T001235";"GM0163";"2017JJ00";"   14593";"   10263";"    4283";"    3080";"    1203";"      47"
"2176";"T001235";"GM0163";"2018JJ00";"   14645";"   10552";"    4037";"    3140";"     897";"      56"
"2177";"T001235";"GM0163";"2019JJ00";"   14734";"   10672";"    4016";"    3146";"     870";"      46"
"2178";"T001235";"GM0163";"2020JJ00";"   14889";"   10765";"    4076";"    3175";"     901";"      48"
